job_title,experience_years,skill_count,education_level,education_institution,location,city_tier,company_type,industry,salary_inr,salary_lpa
Mechanical Engineer,2,6,B.Tech,Top Private,Kolkata,1,startup,Manufacturing,1186039,11.86
Mechanical Engineer,2,3,B.Tech,Top Private,Kolkata,1,service,Manufacturing,807702,8.08
Mechanical Engineer,2,4,B.Tech,Top Private,Kolkata,1,KPO,Manufacturing,713199,7.13
Mechanical Engineer,2,4,B.Tech,IIT,Delhi NCR,1,MNC,Manufacturing,1711705,17.12
Mechanical Engineer,2,3,B.Sc,Tier 3,Delhi NCR,1,product,Manufacturing,815546,8.16
Mechanical Engineer,2,4,B.E.,BITS,Delhi NCR,1,startup,Manufacturing,1199623,12.0
Mechanical Engineer,2,6,B.Tech,NIT,Delhi NCR,1,service,Manufacturing,909510,9.1
Mechanical Engineer,2,6,B.Tech,IIT,Delhi NCR,1,BPO,Manufacturing,780769,7.81
Mechanical Engineer,2,6,B.Tech,Top Private,Nagpur,2,MNC,Manufacturing,1229223,12.29
Mechanical Engineer,2,3,B.Tech,IIT,Nagpur,2,product,Manufacturing,1131361,11.31
Mechanical Engineer,2,5,B.Tech,NIT,Nagpur,2,BPO,Manufacturing,557011,5.57
Mechanical Engineer,2,6,B.Tech,NIT,Coimbatore,2,product,Manufacturing,1115916,11.16
Mechanical Engineer,2,6,MBA,IIM,Coimbatore,2,BPO,Manufacturing,699040,6.99
Mechanical Engineer,2,4,B.E.,BITS,Coimbatore,2,KPO,Manufacturing,650244,6.5
Mechanical Engineer,2,3,B.Tech,NIT,Patna,3,product,Manufacturing,877096,8.77
Mechanical Engineer,2,5,B.Tech,IIT,Patna,3,startup,Manufacturing,997778,9.98
Mechanical Engineer,2,5,B.Sc,Tier 3,Patna,3,service,Manufacturing,490889,4.91
Mechanical Engineer,2,5,B.E.,BITS,Patna,3,KPO,Manufacturing,622258,6.22
Mechanical Engineer,2,3,B.Tech,IIT,Bhubaneswar,3,MNC,Manufacturing,1226705,12.27
Mechanical Engineer,2,6,B.Tech,Top Private,Bhubaneswar,3,product,Manufacturing,982483,9.82
Mechanical Engineer,2,6,B.E.,Tier 2,Bhubaneswar,3,BPO,Manufacturing,387265,3.87
Mechanical Engineer,2,3,B.E.,BITS,Bhubaneswar,3,KPO,Manufacturing,531349,5.31
Mechanical Engineer,3,6,B.Sc,Tier 3,Bangalore,1,MNC,Manufacturing,1581898,15.82
Mechanical Engineer,3,4,B.Tech,NIT,Bangalore,1,startup,Manufacturing,1494790,14.95
Mechanical Engineer,3,6,B.E.,BITS,Bangalore,1,service,Manufacturing,1172230,11.72
Mechanical Engineer,3,3,B.Tech,NIT,Pune,1,MNC,Manufacturing,1919899,19.2
Mechanical Engineer,3,4,B.Tech,Top Private,Pune,1,product,Manufacturing,1542671,15.43
Mechanical Engineer,3,3,B.E.,Tier 2,Chandigarh,2,product,Manufacturing,1097129,10.97
Mechanical Engineer,3,3,B.E.,Tier 2,Chandigarh,2,KPO,Manufacturing,699031,6.99
Mechanical Engineer,3,6,B.E.,BITS,Nagpur,2,product,Manufacturing,1535478,15.35
Mechanical Engineer,3,6,MBA,IIM,Nagpur,2,startup,Manufacturing,1646030,16.46
Mechanical Engineer,3,5,B.Sc,Tier 3,Nagpur,2,service,Manufacturing,684068,6.84
Mechanical Engineer,3,6,B.Tech,IIT,Jamshedpur,3,product,Manufacturing,1607895,16.08
Mechanical Engineer,3,4,B.Tech,Top Private,Jamshedpur,3,startup,Manufacturing,884415,8.84
Mechanical Engineer,3,4,B.Tech,Top Private,Jamshedpur,3,KPO,Manufacturing,714853,7.15
Mechanical Engineer,3,5,MBA,IIM,Lucknow,3,startup,Manufacturing,1291106,12.91
Mechanical Engineer,5,3,MBA,IIM,Chennai,1,MNC,Manufacturing,3384860,33.85
Mechanical Engineer,5,4,B.Tech,Top Private,Chennai,1,product,Manufacturing,2189843,21.9
Mechanical Engineer,5,6,B.E.,BITS,Chennai,1,BPO,Manufacturing,1331472,13.31
Mechanical Engineer,5,5,B.E.,Tier 2,Chennai,1,KPO,Manufacturing,1243920,12.44
Mechanical Engineer,5,4,B.Sc,Tier 3,Mumbai,1,MNC,Manufacturing,1915297,19.15
Mechanical Engineer,5,4,MBA,IIM,Mumbai,1,startup,Manufacturing,2263568,22.64
Mechanical Engineer,5,4,B.Tech,IIT,Mumbai,1,service,Manufacturing,1642814,16.43
Mechanical Engineer,5,5,B.Tech,IIT,Mumbai,1,BPO,Manufacturing,1248166,12.48
Mechanical Engineer,5,6,B.E.,BITS,Mumbai,1,KPO,Manufacturing,1715537,17.16
Mechanical Engineer,5,3,B.Tech,Top Private,Nagpur,2,MNC,Manufacturing,2122414,21.22
Mechanical Engineer,5,5,B.Tech,Top Private,Nagpur,2,startup,Manufacturing,1523876,15.24
Mechanical Engineer,5,3,B.E.,Tier 2,Nagpur,2,service,Manufacturing,909958,9.1
Mechanical Engineer,5,3,B.Tech,Top Private,Nagpur,2,BPO,Manufacturing,789730,7.9
Mechanical Engineer,5,4,B.E.,BITS,Nagpur,2,KPO,Manufacturing,1318445,13.18
Mechanical Engineer,5,4,MBA,IIM,Coimbatore,2,product,Manufacturing,2151403,21.51
Mechanical Engineer,5,5,MBA,IIM,Coimbatore,2,service,Manufacturing,1558919,15.59
Mechanical Engineer,5,4,B.E.,BITS,Coimbatore,2,KPO,Manufacturing,1313864,13.14
Mechanical Engineer,5,6,B.E.,Tier 2,Thiruvananthapuram,3,MNC,Manufacturing,1550478,15.5
Mechanical Engineer,5,6,B.Tech,IIT,Thiruvananthapuram,3,product,Manufacturing,1864877,18.65
Mechanical Engineer,5,6,B.Sc,Tier 3,Surat,3,product,Manufacturing,1340393,13.4
Mechanical Engineer,8,5,B.Tech,NIT,Hyderabad,1,service,Manufacturing,1984442,19.84
Mechanical Engineer,8,6,MBA,IIM,Hyderabad,1,BPO,Manufacturing,1941659,19.42
Mechanical Engineer,8,3,B.Sc,Tier 3,Kochi,2,startup,Manufacturing,1709390,17.09
Mechanical Engineer,8,4,MBA,IIM,Kochi,2,service,Manufacturing,2352963,23.53
Mechanical Engineer,8,3,B.Tech,Top Private,Kochi,2,BPO,Manufacturing,1183413,11.83
Mechanical Engineer,8,6,B.E.,BITS,Nagpur,2,MNC,Manufacturing,3773384,37.73
Mechanical Engineer,8,6,B.Tech,IIT,Surat,3,KPO,Manufacturing,1641286,16.41
Mechanical Engineer,8,4,MBA,IIM,Surat,3,MNC,Manufacturing,3189880,31.9
Mechanical Engineer,8,6,MBA,IIM,Surat,3,product,Manufacturing,2805304,28.05
Mechanical Engineer,8,4,B.Tech,NIT,Surat,3,KPO,Manufacturing,1450706,14.51
Supply Chain Manager,3,5,MBA,IIM,Chennai,1,BPO,Manufacturing,1232288,12.32
Supply Chain Manager,3,4,B.Tech,IIT,Chennai,1,KPO,Manufacturing,1231894,12.32
Supply Chain Manager,3,4,B.Sc,Tier 3,Hyderabad,1,MNC,Manufacturing,1705310,17.05
Supply Chain Manager,3,6,B.Sc,Tier 3,Hyderabad,1,startup,Manufacturing,1322307,13.22
Supply Chain Manager,3,7,B.Tech,NIT,Nagpur,2,product,Manufacturing,1845316,18.45
Supply Chain Manager,3,4,B.Tech,IIT,Nagpur,2,startup,Manufacturing,1480897,14.81
Supply Chain Manager,3,5,B.Tech,IIT,Nagpur,2,BPO,Manufacturing,879717,8.8
Supply Chain Manager,3,4,B.E.,BITS,Nagpur,2,KPO,Manufacturing,1049683,10.5
Supply Chain Manager,3,7,B.E.,BITS,Jamshedpur,3,MNC,Manufacturing,2042407,20.42
Supply Chain Manager,3,6,B.E.,BITS,Jamshedpur,3,startup,Manufacturing,1450202,14.5
Supply Chain Manager,3,6,B.Sc,Tier 3,Jamshedpur,3,MNC,Manufacturing,1303916,13.04
Supply Chain Manager,3,5,B.Tech,IIT,Jamshedpur,3,startup,Manufacturing,1482809,14.83
Supply Chain Manager,3,7,B.E.,BITS,Jamshedpur,3,service,Manufacturing,1059429,10.59
Supply Chain Manager,3,5,B.Tech,IIT,Jamshedpur,3,KPO,Manufacturing,932487,9.32
Supply Chain Manager,4,4,B.Tech,NIT,Gurgaon,1,MNC,Manufacturing,2929599,29.3
Supply Chain Manager,4,7,B.Tech,NIT,Gurgaon,1,product,Manufacturing,2832830,28.33
Supply Chain Manager,4,4,B.Tech,Top Private,Pune,1,product,Manufacturing,2031861,20.32
Supply Chain Manager,4,7,B.E.,Tier 2,Pune,1,BPO,Manufacturing,1158751,11.59
Supply Chain Manager,4,5,B.Sc,Tier 3,Pune,1,KPO,Manufacturing,1254175,12.54
Supply Chain Manager,4,6,B.Sc,Tier 3,Chandigarh,2,startup,Manufacturing,1528033,15.28
Supply Chain Manager,4,6,B.Tech,NIT,Coimbatore,2,service,Manufacturing,1461523,14.62
Supply Chain Manager,4,4,MBA,IIM,Coimbatore,2,KPO,Manufacturing,1589816,15.9
Supply Chain Manager,4,4,B.Tech,NIT,Jamshedpur,3,MNC,Manufacturing,2043964,20.44
Supply Chain Manager,4,6,B.Tech,IIT,Jamshedpur,3,service,Manufacturing,1515521,15.16
Supply Chain Manager,4,4,B.Tech,IIT,Jamshedpur,3,BPO,Manufacturing,1045926,10.46
Supply Chain Manager,4,6,B.E.,Tier 2,Bhubaneswar,3,MNC,Manufacturing,1818634,18.19
Supply Chain Manager,4,7,MBA,IIM,Bhubaneswar,3,product,Manufacturing,2316941,23.17
Supply Chain Manager,4,4,B.Sc,Tier 3,Bhubaneswar,3,service,Manufacturing,906508,9.07
Supply Chain Manager,4,6,B.Tech,IIT,Bhubaneswar,3,BPO,Manufacturing,1034241,10.34
Supply Chain Manager,4,7,B.E.,Tier 2,Bhubaneswar,3,KPO,Manufacturing,1023617,10.24
Supply Chain Manager,5,7,B.Sc,Tier 3,Pune,1,MNC,Manufacturing,3093371,30.93
Supply Chain Manager,5,5,B.Tech,Top Private,Pune,1,product,Manufacturing,2700505,27.01
Supply Chain Manager,5,7,B.Tech,IIT,Pune,1,BPO,Manufacturing,1960382,19.6
Supply Chain Manager,5,6,B.Sc,Tier 3,Kolkata,1,service,Manufacturing,1586109,15.86
Supply Chain Manager,5,6,B.Tech,NIT,Nagpur,2,BPO,Manufacturing,1319867,13.2
Supply Chain Manager,5,5,B.E.,Tier 2,Nagpur,2,KPO,Manufacturing,1229513,12.3
Supply Chain Manager,5,7,B.Tech,Top Private,Ahmedabad,2,KPO,Manufacturing,1732413,17.32
Supply Chain Manager,5,7,B.Sc,Tier 3,Jamshedpur,3,product,Manufacturing,1943240,19.43
Supply Chain Manager,5,4,B.Tech,NIT,Jamshedpur,3,KPO,Manufacturing,1482757,14.83
Supply Chain Manager,5,4,B.Tech,Top Private,Mysore,3,service,Manufacturing,1446704,14.47
Supply Chain Manager,5,5,B.Sc,Tier 3,Mysore,3,BPO,Manufacturing,762689,7.63
Supply Chain Manager,6,6,B.Tech,Top Private,Hyderabad,1,product,Manufacturing,3655487,36.55
Supply Chain Manager,6,5,B.Sc,Tier 3,Hyderabad,1,BPO,Manufacturing,1496820,14.97
Supply Chain Manager,6,5,B.Tech,IIT,Chennai,1,MNC,Manufacturing,4897029,48.97
Supply Chain Manager,6,4,MBA,IIM,Chennai,1,service,Manufacturing,3223654,32.24
Supply Chain Manager,6,4,B.E.,Tier 2,Chennai,1,KPO,Manufacturing,2080227,20.8
Supply Chain Manager,6,5,B.Tech,IIT,Jaipur,2,product,Manufacturing,4025181,40.25
Supply Chain Manager,6,6,MBA,IIM,Nagpur,2,MNC,Manufacturing,4958196,49.58
Supply Chain Manager,6,5,B.E.,BITS,Nagpur,2,product,Manufacturing,3759604,37.6
Supply Chain Manager,6,7,B.E.,BITS,Nagpur,2,startup,Manufacturing,3410605,34.11
Supply Chain Manager,6,6,B.Tech,IIT,Nagpur,2,BPO,Manufacturing,1811739,18.12
Supply Chain Manager,6,4,MBA,IIM,Nagpur,2,KPO,Manufacturing,2657957,26.58
Supply Chain Manager,6,7,B.Tech,NIT,Lucknow,3,KPO,Manufacturing,2137728,21.38
Supply Chain Manager,6,7,B.Tech,Top Private,Mysore,3,product,Manufacturing,2731974,27.32
Supply Chain Manager,6,4,MBA,IIM,Mysore,3,BPO,Manufacturing,1517527,15.18
Supply Chain Manager,8,5,B.Sc,Tier 3,Mumbai,1,product,Manufacturing,3766017,37.66
Supply Chain Manager,8,7,B.E.,BITS,Mumbai,1,startup,Manufacturing,4471656,44.72
Supply Chain Manager,8,7,B.E.,Tier 2,Mumbai,1,BPO,Manufacturing,2141516,21.42
Supply Chain Manager,8,6,B.Tech,IIT,Mumbai,1,KPO,Manufacturing,3795357,37.95
Supply Chain Manager,8,7,B.Sc,Tier 3,Bangalore,1,service,Manufacturing,2405764,24.06
Supply Chain Manager,8,5,B.E.,BITS,Chandigarh,2,product,Manufacturing,4478706,44.79
Supply Chain Manager,8,5,MBA,IIM,Chandigarh,2,BPO,Manufacturing,2625228,26.25
Supply Chain Manager,8,7,B.Tech,Top Private,Jaipur,2,KPO,Manufacturing,2532769,25.33
Supply Chain Manager,8,5,B.Tech,Top Private,Mysore,3,product,Manufacturing,3279716,32.8
Supply Chain Manager,8,7,B.Tech,Top Private,Mysore,3,service,Manufacturing,2534546,25.35
Supply Chain Manager,8,7,MBA,IIM,Mysore,3,BPO,Manufacturing,2369333,23.69
Supply Chain Manager,8,4,B.E.,BITS,Mysore,3,KPO,Manufacturing,2204168,22.04
Supply Chain Manager,8,6,B.Tech,IIT,Mysore,3,startup,Manufacturing,3280646,32.81
Supply Chain Manager,8,5,B.Tech,Top Private,Mysore,3,service,Manufacturing,2153665,21.54
Supply Chain Manager,10,6,B.Tech,Top Private,Hyderabad,1,KPO,Manufacturing,3623419,36.23
Supply Chain Manager,10,5,B.Tech,IIT,Mumbai,1,service,Manufacturing,4861999,48.62
Supply Chain Manager,10,6,B.Tech,NIT,Mumbai,1,BPO,Manufacturing,3488976,34.89
Supply Chain Manager,10,6,B.E.,BITS,Visakhapatnam,2,MNC,Manufacturing,6918878,69.19
Supply Chain Manager,10,6,B.Tech,IIT,Visakhapatnam,2,startup,Manufacturing,4988667,49.89
Supply Chain Manager,10,7,B.Tech,NIT,Kochi,2,MNC,Manufacturing,7172321,71.72
Supply Chain Manager,10,4,B.E.,BITS,Kochi,2,product,Manufacturing,5166278,51.66
Supply Chain Manager,10,4,B.Sc,Tier 3,Kochi,2,startup,Manufacturing,2923635,29.24
Supply Chain Manager,10,4,B.Tech,IIT,Kochi,2,service,Manufacturing,3937335,39.37
Supply Chain Manager,10,6,B.Tech,IIT,Bhubaneswar,3,MNC,Manufacturing,6023048,60.23
Supply Chain Manager,10,7,B.E.,Tier 2,Bhubaneswar,3,product,Manufacturing,3705560,37.06
Supply Chain Manager,10,7,B.Tech,Top Private,Bhubaneswar,3,startup,Manufacturing,4310121,43.1
Supply Chain Manager,10,7,MBA,IIM,Bhubaneswar,3,BPO,Manufacturing,2782065,27.82
Supply Chain Manager,10,5,B.E.,BITS,Bhubaneswar,3,KPO,Manufacturing,3164389,31.64
Supply Chain Manager,10,7,B.E.,BITS,Patna,3,product,Manufacturing,4991048,49.91
Business Development Manager,2,6,B.E.,BITS,Gurgaon,1,product,Sales,1442073,14.42
Business Development Manager,2,5,B.Tech,NIT,Gurgaon,1,service,Sales,913056,9.13
Business Development Manager,2,6,B.E.,Tier 2,Gurgaon,1,BPO,Sales,609650,6.1
Business Development Manager,2,6,B.E.,Tier 2,Bangalore,1,BPO,Sales,532256,5.32
Business Development Manager,2,4,MBA,IIM,Nagpur,2,product,Sales,1340378,13.4
Business Development Manager,2,5,B.Tech,NIT,Nagpur,2,service,Sales,739211,7.39
Business Development Manager,2,5,B.Tech,IIT,Ahmedabad,2,product,Sales,1348883,13.49
Business Development Manager,2,7,MBA,IIM,Ahmedabad,2,startup,Sales,1227320,12.27
Business Development Manager,2,5,B.E.,Tier 2,Ahmedabad,2,service,Sales,671197,6.71
Business Development Manager,2,5,B.Tech,IIT,Thiruvananthapuram,3,MNC,Sales,1287272,12.87
Business Development Manager,2,4,MBA,IIM,Thiruvananthapuram,3,startup,Sales,1057995,10.58
Business Development Manager,2,5,B.Tech,Top Private,Lucknow,3,MNC,Sales,1077457,10.77
Business Development Manager,2,4,B.E.,BITS,Lucknow,3,product,Sales,1022212,10.22
Business Development Manager,3,5,B.Tech,IIT,Delhi NCR,1,product,Sales,1868522,18.69
Business Development Manager,3,7,B.E.,BITS,Delhi NCR,1,startup,Sales,1842610,18.43
Business Development Manager,3,5,B.E.,BITS,Delhi NCR,1,service,Sales,1217290,12.17
Business Development Manager,3,6,B.E.,Tier 2,Hyderabad,1,product,Sales,1430272,14.3
Business Development Manager,3,7,B.E.,BITS,Hyderabad,1,service,Sales,1235816,12.36
Business Development Manager,3,5,B.Tech,IIT,Hyderabad,1,BPO,Sales,1074804,10.75
Business Development Manager,3,4,B.Tech,NIT,Kochi,2,MNC,Sales,1652067,16.52
Business Development Manager,3,5,B.Tech,NIT,Kochi,2,product,Sales,1574868,15.75
Business Development Manager,3,4,B.Sc,Tier 3,Kochi,2,startup,Sales,835914,8.36
Business Development Manager,3,7,B.E.,BITS,Kochi,2,BPO,Sales,779973,7.8
Business Development Manager,3,4,MBA,IIM,Kochi,2,KPO,Sales,1085598,10.86
Business Development Manager,3,7,B.Tech,IIT,Ahmedabad,2,MNC,Sales,2051715,20.52
Business Development Manager,3,6,B.Tech,IIT,Ahmedabad,2,product,Sales,1696728,16.97
Business Development Manager,3,7,B.Tech,NIT,Ahmedabad,2,BPO,Sales,867423,8.67
Business Development Manager,3,5,MBA,IIM,Ahmedabad,2,KPO,Sales,1176821,11.77
Business Development Manager,3,5,B.Sc,Tier 3,Lucknow,3,product,Sales,832776,8.33
Business Development Manager,3,5,B.Tech,IIT,Lucknow,3,KPO,Sales,889548,8.9
Business Development Manager,3,6,B.Tech,NIT,Bhubaneswar,3,product,Sales,1354650,13.55
Business Development Manager,4,7,B.E.,BITS,Gurgaon,1,BPO,Sales,1369407,13.69
Business Development Manager,4,6,B.Tech,NIT,Bangalore,1,MNC,Sales,2720722,27.21
Business Development Manager,4,4,B.Tech,Top Private,Bangalore,1,product,Sales,1992506,19.93
Business Development Manager,4,5,MBA,IIM,Bangalore,1,startup,Sales,2469226,24.69
Business Development Manager,4,7,B.Tech,NIT,Bangalore,1,BPO,Sales,1353855,13.54
Business Development Manager,4,4,B.Sc,Tier 3,Chandigarh,2,startup,Sales,1262784,12.63
Business Development Manager,4,7,B.Tech,Top Private,Ahmedabad,2,MNC,Sales,2635970,26.36
Business Development Manager,4,7,MBA,IIM,Ahmedabad,2,service,Sales,1909221,19.09
Business Development Manager,4,7,B.E.,BITS,Vadodara,3,MNC,Sales,2434029,24.34
Business Development Manager,4,4,B.E.,BITS,Vadodara,3,startup,Sales,1557318,15.57
Business Development Manager,4,6,B.Tech,IIT,Surat,3,MNC,Sales,2559953,25.6
Business Development Manager,4,6,B.Tech,Top Private,Surat,3,BPO,Sales,899902,9.0
Business Development Manager,4,5,B.E.,Tier 2,Surat,3,KPO,Sales,870144,8.7
Business Development Manager,5,4,B.Sc,Tier 3,Hyderabad,1,MNC,Sales,2364403,23.64
Business Development Manager,5,7,B.E.,BITS,Hyderabad,1,startup,Sales,2642026,26.42
Business Development Manager,5,7,B.E.,BITS,Hyderabad,1,BPO,Sales,1791328,17.91
Business Development Manager,5,4,B.Tech,NIT,Gurgaon,1,MNC,Sales,3178960,31.79
Business Development Manager,5,4,B.E.,BITS,Gurgaon,1,product,Sales,3072565,30.73
Business Development Manager,5,5,B.Tech,NIT,Gurgaon,1,startup,Sales,2775269,27.75
Business Development Manager,5,4,B.Tech,NIT,Gurgaon,1,service,Sales,1769114,17.69
Business Development Manager,5,6,B.Tech,Top Private,Gurgaon,1,BPO,Sales,1369274,13.69
Business Development Manager,5,7,MBA,IIM,Gurgaon,1,KPO,Sales,2438072,24.38
Business Development Manager,5,5,B.E.,Tier 2,Indore,2,MNC,Sales,2357909,23.58
Business Development Manager,5,6,B.Tech,IIT,Indore,2,service,Sales,1960280,19.6
Business Development Manager,5,6,B.Sc,Tier 3,Indore,2,BPO,Sales,872697,8.73
Business Development Manager,5,6,B.Tech,IIT,Indore,2,KPO,Sales,1820061,18.2
Business Development Manager,5,5,B.Tech,Top Private,Thiruvananthapuram,3,MNC,Sales,2147884,21.48
Business Development Manager,5,7,B.Tech,Top Private,Thiruvananthapuram,3,service,Sales,1450900,14.51
Business Development Manager,5,7,MBA,IIM,Thiruvananthapuram,3,BPO,Sales,1445416,14.45
Business Development Manager,5,6,MBA,IIM,Surat,3,MNC,Sales,3181791,31.82
Business Development Manager,5,7,B.E.,BITS,Surat,3,product,Sales,2456823,24.57
Business Development Manager,5,7,B.Sc,Tier 3,Surat,3,startup,Sales,1323654,13.24
Business Development Manager,6,6,MBA,IIM,Mumbai,1,product,Sales,4318345,43.18
Business Development Manager,6,7,B.E.,Tier 2,Mumbai,1,startup,Sales,2583891,25.84
Business Development Manager,6,6,B.Tech,Top Private,Mumbai,1,service,Sales,2313956,23.14
Business Development Manager,6,6,B.Tech,IIT,Mumbai,1,BPO,Sales,2214378,22.14
Business Development Manager,6,4,MBA,IIM,Delhi NCR,1,MNC,Sales,5444837,54.45
Business Development Manager,6,7,B.E.,Tier 2,Delhi NCR,1,service,Sales,2101038,21.01
Business Development Manager,6,4,MBA,IIM,Kochi,2,BPO,Sales,1779706,17.8
Business Development Manager,6,4,B.E.,Tier 2,Kochi,2,product,Sales,2503761,25.04
Business Development Manager,6,5,B.E.,Tier 2,Mysore,3,service,Sales,1455613,14.56
Business Development Manager,6,4,B.Tech,IIT,Mysore,3,BPO,Sales,1405136,14.05
Business Development Manager,6,5,B.E.,Tier 2,Mysore,3,KPO,Sales,1355623,13.56
Business Development Manager,6,7,B.E.,Tier 2,Lucknow,3,service,Sales,1717325,17.17
Business Development Manager,6,7,B.E.,BITS,Lucknow,3,KPO,Sales,1932982,19.33
Business Development Manager,8,7,B.Tech,IIT,Delhi NCR,1,MNC,Sales,7036643,70.37
Business Development Manager,8,7,B.E.,Tier 2,Delhi NCR,1,product,Sales,4280078,42.8
Business Development Manager,8,4,B.E.,BITS,Delhi NCR,1,BPO,Sales,2259395,22.59
Business Development Manager,8,5,MBA,IIM,Kolkata,1,product,Sales,5457136,54.57
Business Development Manager,8,6,MBA,IIM,Kolkata,1,startup,Sales,5837682,58.38
Business Development Manager,8,5,B.E.,BITS,Kolkata,1,service,Sales,3657194,36.57
Business Development Manager,8,5,B.Tech,NIT,Nagpur,2,KPO,Sales,2555238,25.55
Business Development Manager,8,6,B.Tech,Top Private,Visakhapatnam,2,product,Sales,4104031,41.04
Business Development Manager,8,6,B.Sc,Tier 3,Visakhapatnam,2,service,Sales,2126847,21.27
Business Development Manager,8,4,B.E.,BITS,Visakhapatnam,2,BPO,Sales,2251441,22.51
Business Development Manager,8,5,B.E.,Tier 2,Lucknow,3,MNC,Sales,3671977,36.72
Business Development Manager,8,4,B.Tech,Top Private,Lucknow,3,service,Sales,2176462,21.76
Digital Marketing Manager,2,7,MBA,IIM,Bangalore,1,MNC,Marketing,1923097,19.23
Digital Marketing Manager,2,6,B.E.,Tier 2,Bangalore,1,startup,Marketing,804827,8.05
Digital Marketing Manager,2,7,B.Sc,Tier 3,Bangalore,1,MNC,Marketing,1006302,10.06
Digital Marketing Manager,2,7,B.E.,Tier 2,Bangalore,1,product,Marketing,985621,9.86
Digital Marketing Manager,2,6,B.Sc,Tier 3,Bangalore,1,startup,Marketing,778941,7.79
Digital Marketing Manager,2,6,MBA,IIM,Bangalore,1,service,Marketing,1030237,10.3
Digital Marketing Manager,2,7,B.Tech,NIT,Bangalore,1,KPO,Marketing,872689,8.73
Digital Marketing Manager,2,4,B.Sc,Tier 3,Jaipur,2,MNC,Marketing,784673,7.85
Digital Marketing Manager,2,8,B.Tech,Top Private,Jaipur,2,startup,Marketing,953987,9.54
Digital Marketing Manager,2,5,B.Tech,Top Private,Jaipur,2,BPO,Marketing,446837,4.47
Digital Marketing Manager,2,7,B.Sc,Tier 3,Jaipur,2,KPO,Marketing,470915,4.71
Digital Marketing Manager,2,8,B.E.,BITS,Mysore,3,product,Marketing,995836,9.96
Digital Marketing Manager,2,5,B.Tech,Top Private,Mysore,3,service,Marketing,538611,5.39
Digital Marketing Manager,2,6,B.E.,Tier 2,Surat,3,product,Marketing,732907,7.33
Digital Marketing Manager,2,4,B.Sc,Tier 3,Surat,3,service,Marketing,425552,4.26
Digital Marketing Manager,2,4,B.Tech,Top Private,Surat,3,BPO,Marketing,393855,3.94
Digital Marketing Manager,2,6,B.Sc,Tier 3,Surat,3,KPO,Marketing,398077,3.98
Digital Marketing Manager,3,4,B.Sc,Tier 3,Bangalore,1,MNC,Marketing,1365295,13.65
Digital Marketing Manager,3,5,B.Tech,IIT,Bangalore,1,service,Marketing,1292441,12.92
Digital Marketing Manager,3,6,B.Tech,Top Private,Bangalore,1,BPO,Marketing,760179,7.6
Digital Marketing Manager,3,4,B.Tech,Top Private,Bangalore,1,KPO,Marketing,948534,9.49
Digital Marketing Manager,3,5,MBA,IIM,Gurgaon,1,MNC,Marketing,2413781,24.14
Digital Marketing Manager,3,7,B.E.,BITS,Gurgaon,1,service,Marketing,1316744,13.17
Digital Marketing Manager,3,6,B.E.,Tier 2,Gurgaon,1,KPO,Marketing,872852,8.73
Digital Marketing Manager,3,6,B.Tech,IIT,Ahmedabad,2,MNC,Marketing,2074044,20.74
Digital Marketing Manager,3,6,B.E.,Tier 2,Ahmedabad,2,service,Marketing,765939,7.66
Digital Marketing Manager,3,8,B.Tech,IIT,Ahmedabad,2,BPO,Marketing,994292,9.94
Digital Marketing Manager,3,7,B.Tech,IIT,Ahmedabad,2,KPO,Marketing,1101329,11.01
Digital Marketing Manager,3,4,B.Tech,Top Private,Nagpur,2,product,Marketing,1369385,13.69
Digital Marketing Manager,3,6,B.Tech,Top Private,Nagpur,2,KPO,Marketing,864243,8.64
Digital Marketing Manager,3,8,B.E.,Tier 2,Mysore,3,MNC,Marketing,1412126,14.12
Digital Marketing Manager,3,8,B.E.,BITS,Mysore,3,product,Marketing,1349443,13.49
Digital Marketing Manager,3,8,B.Tech,IIT,Mysore,3,startup,Marketing,1285958,12.86
Digital Marketing Manager,3,7,B.E.,BITS,Mysore,3,product,Marketing,1434428,14.34
Digital Marketing Manager,3,8,MBA,IIM,Mysore,3,startup,Marketing,1568062,15.68
Digital Marketing Manager,3,6,B.Tech,IIT,Mysore,3,BPO,Marketing,724031,7.24
Digital Marketing Manager,3,6,B.Tech,Top Private,Mysore,3,KPO,Marketing,698649,6.99
Digital Marketing Manager,4,5,B.E.,BITS,Kolkata,1,product,Marketing,2039665,20.4
Digital Marketing Manager,4,5,B.Tech,IIT,Kolkata,1,startup,Marketing,2258383,22.58
Digital Marketing Manager,4,5,B.Tech,NIT,Kolkata,1,service,Marketing,1410523,14.11
Digital Marketing Manager,4,6,B.Tech,Top Private,Gurgaon,1,MNC,Marketing,2363976,23.64
Digital Marketing Manager,4,7,B.Tech,NIT,Gurgaon,1,product,Marketing,2451570,24.52
Digital Marketing Manager,4,7,B.Sc,Tier 3,Gurgaon,1,service,Marketing,1201143,12.01
Digital Marketing Manager,4,6,B.E.,Tier 2,Gurgaon,1,BPO,Marketing,956197,9.56
Digital Marketing Manager,4,6,B.Tech,NIT,Coimbatore,2,product,Marketing,2037244,20.37
Digital Marketing Manager,4,6,B.Tech,Top Private,Coimbatore,2,startup,Marketing,1676466,16.76
Digital Marketing Manager,4,6,B.E.,BITS,Coimbatore,2,service,Marketing,1379441,13.79
Digital Marketing Manager,4,8,B.Tech,Top Private,Coimbatore,2,BPO,Marketing,993221,9.93
